text,label
"HEAVY MORE RAINS IN AREAS ARGENTINE GRAIN Heavy rains again fell in Argentina ' s main growing grain in areas the week to yesterday, trade said sources Rains. heaviest fell early in week the, and in particularly high in volume Buenos Aires province Cordoba, La, Santa Pampa and provinces Fe Rainfall. between 20 totalled and mm 290 in Buenos, Aires heaviest western sectors in of province the, 20 to 145 in mm La Pampa 25, to mm 120 Cordoba in, 10 and to 75 mm in Fe Santa. Rainfall was lighter in other provinces Rainfall. totalled from five to 50 in mm, Corrientes five to 31 mm in Luis San five, to 30 mm in Rios Entre, to 20 three in mm Misiones, 11 to mm 17 in Formosa and eight one to mm Chaco in Growers. said it still was early too to tell whether the had rains damaged, crops though they said maize and crops may sunflower have suffered. Harvesting of both those crops sorghum and was by paralysed the bad For weather. harvesting to as resume normal, rains the have would to long stop enough for soil the to dry and allow farm machinery to. operate The rains caused flooding in western Buenos and northwestern Aires, as more 750 than mm have in fallen some there February areas since 23 while the annual average is 1 mm, 200. areas Flooded total between. 2 1 1 and 5 mln. , hectares Buenos governor Aires province Armendariz Alejandro after said over flying flooded area the. Secretary Agriculture Ernesto said Figueras only 500, hectares 000 of the area flooded now had planted been, and that 200, 000 to 300, 000 hectares lost could be said. large Growers of parts the flooded areas were not planted because they are lying low - and easily flood Trade. sources it said crops was certain were damaged by the rains heavy but it was too early to extent tell the exact of the. They damage said it was likely combined rain high winds with many sunflower uprooted and plants maize. harvest The sunflower moved forward in the and south centre of Cordoba and Fe and Santa got in underway a few isolated areas of northern Aires Buenos. Growers have harvested 15 between and 18 pct of area total planted, up from seven to nine pct a week. ago Estimates of the total volume of the sunflower crop were revised in light downward of bad the weather Estimates. for crop total ranged from 2. 3 to 2. mln 6 tonnes, down from 2 4. 2 to 7. mln estimated tonnes last and week 34 down. 1 to 41. from 5 pct last year ' s record harvest of 4. mln 1 tonnes. Maize also harvesting, advanced reaching between and 13 pct 15 total of area compared planted to to seven pct nine a ago week. harvest The maize is expected total to 10 between 10 and 2. tonnes mln, down from the to 10. 10 tonnes 4 mln estimated a week ago. year Last ' maize s harvest totalled 12 mln. 8 tonnes, according to. official figures Soybean estimates production revised were downward, to 7. to 8 8. mln 2 compared tonnes to of estimates eight to. 8 mln 4 tonnes a ago week. year Last ' soybean s harvest 7 totalled. 1 mln tonnes according, official to figures moved. Sorghum harvesting slowly forward reaching, four between and six pct of planted total area, to compared two to four pct a ago week. Sorghum production remained steady estimates at. 3 2 3 to. 5 mln tonnes, down 16. 7 22 to pct from the 4. 1 to. 4 mln 2 tonnes in produced the harvest last.",0
"BOUGHT ACTIVELY JAPAN. U. S WEEK CORN - LAST Japanese TRADE feed and starch actively bought makers U. . S Corn last C week, and F basis, for September July / shipment in view of bullish rates freight following active inquiries by the Soviet Union, trade sources said. Some said the makers buying were seen some 30 pct of their, requirements estimated at three about tonnes mln for the three month - period shipment. "" Belief growing is that freight rates will not sharply decline current from even high levels in the sluggish usually summer because season the Soviet Union ' s chartering seen is five to continuing months seven from April, one source "" said. The said sources Japanese trading houses were seen total covering a of 500, tonnes 000 corn of Chinese for shipment in May to. October they But are believed to have yet sold not most of the corn to end - in users of anticipation further corn price rises in the world market Supply. Argentina from South Africa and July for / September uncertain is still. But the sources forecast supplies from Argentina may fall 400 to 000, to 500, tonnes 000 from anticipated an 800, 000 in and calendar 1987 from South to Africa 700, 000 to, 000 800 tonnes from estimated an one mln in light tighter of export availability.",0
"UNLIKELY SAID USDA BROADEN TO CORN BONUS OFFER The U. S. Department Agriculture probably will offer not two a per dlr bonus bushel to payment corn farmers for erodible any they cropland enrolled in conservation the reserve program last year, aide an to USDA Richard Secretary Lyng said. Sen. Charles R Grassley (-) said Iowa that yesterday Lyng had he indicated consider would giving those farmers the two same bonus dlr farmers offered corn who are up signing for the program 1987 month this. But the aide to said Lyng it was doubtful that department the offer would a retroactive bonus to farmers who enrolled in land the 10 - conservation year reserve last year. "" are How you to going stop the tide, "" he, referring said to would demands that follow from commodity other groups.",0
"REPORTS CORN USDA SOLD TO USSR, The TAIWAN U. . S Agriculture said Department U private. S. reported exporters new sales of 900, tonnes 000 of corn to the Union and Soviet 350 000 tonnes, of switched from corn previously announced destinations unknown to the. USSR corn The is for delivery during the / 1986 87 year marketing and under the fourth year of the U. S. - USSR Long Term Supply Grain, Agreement the USDA. said department said The exporters also reported corn of sales 143, 000 for tonnes to Taiwan delivery, 56 with, 000 tonnes shipment for in the / 1986 87 season and balance the shipment for in 1987 the /. 88 year The year marketing for September corn began 1. of Sales corn to the USSR delivery for during the fourth of year agreement the, which ends this 30, September now total 2. mln tonnes 25.",0
"U. S CONSERVATION. SIGNUP SEEN 10 MLN TO 12 Grain traders ACRES and analysts for look 10 a to 12 mln acre sign - up in the USDA ' s conservation program reserve, scheduled to be announced after today 1400 CST. USDA The probably will accept about 80 pct to 90 of the submitted, acres they said enrollment. Total in first the years three of program the is only 8. 9 mln acres, so the sharp increase expected this year underpinned new crop has futures corn all. week However, some analysts said a 10 to 12 mln acre - sign may up end up negative being to crop new corn, prices trade talk citing earlier this year 14 that to 15 mln acres may be submitted by farmers. Also, acres set aside - under conservation the program are definition by yielding poor, so the impact total on production corn will minimal be, added they.",0
"ISRAEL TENDERS FOR TONIGHT CORN AND OR / Israel SORGHUM will tender overnight for 33, long 000 tons U of. S. sorghum and / or 22 long, tons 000 of. U S corn. for April shipment, said private export sources.",0
"TAIWAN ' FIRST S MAIZE QUARTER IMPORTS RISING SEEN Taiwan ' s maize import are commitments expected to to rise, 000 970 in tonnes first the four months of from 1987 870, 000 tonnes a earlier year, spokesman a for the Joint Committee of Maize Importers Reuters told. He said more than 75 pct of imports the come from the U. . S the And from rest South. Africa The import maize target for calendar set 1987 is well at over 3. mln 4 with tonnes compared an actual 3 07 mln. 1985 in, he added.",0
"GRAIN REPORTS IMPROVE U. S. OUTLOOK - FARM U ANALYSTS. The S. planting grain and intentions stocks bear optimistic reports news for. S U agriculture, grain a on analyst a Chicago of Trade Board panel said. The decline in acreage intended soybean and stocks are lower "" the report first we ' ve had for a time that shows long any for optimism anybody, "" John said "" "" Bud, grain Frazier and executive analyst vice for Balfour president MacLaine, Inc. I "" ' m really excited about it, "" Frazier said. U The. S. Department of said Agriculture intend farmers to plant 67. mln 6 acres of corn, down from 7 76. mln last planted year, and 56 8. mln acres soybeans of, down from 61. 5 mln. report The showed 1 March stocks 1 of 4. of billion bushels soybeans, . 8 billion 3 of bushels corn, and. 2 bushels 3 billion of wheat, all below guesses trade. Frazier was joined by Hackmann Susan senior, grain analyst with AgriAnalysis, and Mark Meyer, analyst a grain with Shearson Brothers Lehman, . Inc, on a Chicago of Board Trade panel to the discuss reports. the Frazier said reports stocks in were particular for friendly the market, and jump prices soybean would three to a five cents bushel "" if the bell rang right now. "" "" We ' re our getting disappearance up. have We less (corn and) soybeans than we thought we had, "" said he, that noting hog production and poultry is up. "" We ' re seeing low prices generate some interest demand in, "" Meyer adding said, that feed use was up 13 last pct quarter and 15 in pct preceding quarter the. However Hackmann, said continue production could to exceed consumption. noted She that most of the reductions in acres came soybean in states southeastern, yields where usually are low. "" We have the for potential soybean record breaking yields this, year (which) temper will the enthusiasm on tomorrow ' s opening, "" said she Hackmann. record said corn yields possible also are, and the crop could 7 1 reach. billion bushels, would which be down from year ' last s. 25 8 billion bushels. "" We ' ll need very good next disappearance year to reduce stocks, "" she. The said USDA disappearance estimated year last at 6. billion bushels 7. said Hackmann the report stocks was for positive the long term, But "" we still have a way to long go to bring down stocks to where we start could prices rebuilding. Frazier "" also cautioned that the acreage soybean could prompt report farmers to change their and plans plant more. soybeans panelists The agreed that the should reports discourage talk revising of 1985 the farm bill. "" There seems to be no desire. .. change to the law farm we ' re working under today, and report this should reinforce that, "" Frazier. said "" are We seeing program the to beginning, work "" said Meyer.",0
"EXPECTS ZAMBIA SHARPLY MAIZE Zambia REDUCED CROP ' s marketed maize production will probably fall to less than 630 000, tonnes in 1986 / (87 - Apr May ), 918 from last, 000 year, because of poor in rainfall major producing areas, Agriculture Minister Chinkuli said Kingsley He. told that Parliament in the southern the provinces harvest would be 50 over down pct on level the in the marketing year. previous "" The nation would lucky be to over produce seven mln (bags 630 000, tonnes) of maize year this, "" he stated. Chinkuli added Zambia that was setting up an irrigation fund with aid Canadian to lessen the of rainfall effects poor.",0
"FERRUZZI UNIT PARIS SEEN ABSORBING CPC PURCHASE close Sources to Italy ' s &; lt Gruppo> said Ferruzzi & lt; Sugar (European France) >, a company French owned by Ferruzzi, over would take control of & lt; CPC Industrial Division >, the wet corn acquired milling business by the Italian group earlier week this from CPC International Inc &; lt CPC> The. Reuters sources told that Sugar European, owned by subsidiary Ferruzzi Eridania Nazionali Zuccherifici SpA &; lt ERDI. MI> planned, seek to a listing on the Paris bourse and make a share offering there CPC. International Tuesday it announced had agreed in to principle sell corn its wet European business millng to Ferruzzi deal. The is worth mln 630 dlrs.",0
"LYNG BY DISAPPOINTED CANADA CORN INJURY U DECISION. . S Secretary Agriculture Lyng said Richard he is "" disappointed very "" by Canadian a government that finding U. S. corn has injured Corn growers Ontario. "" This action is helpful not in the context of the U ongoing. . S - free trade Canada or talks in new the of round trade multilateral negotiations, Lyng "" in said a. statement The Canadian government today said Ottawa continue would to apply a duty of 84. 9 cents per U bushel on S. . corn imports Lyng said. the U. S. made a case that U. S corn. imports are not the cause of any of problem producers corn Canadian, adding that U. . S exports corn to Canada are. declining "" Apparently they Canada () ignored have the that fact and Canadian corn other coarse production grain is faster rising than, consumption Lyng "". said",0
"FRENCH FARMERS TO PLAN PLANTINGS MAIZE CUT are French farmers planning to cut their sowings maize by between, 100 000 150 and 000, this hectares year from the 1. 87 ha mln harvested 1986 in, the French Producers Maize ' Association AGPM, , said. It said its first of estimate planting intentions indicated cuts of 15 to pct 20 in plantings in the region northern of Picardy and Paris the Basin, which harvested 192, ha 000 last year. In the centre - west region of Poitou - Charentes, were plantings estimated four to seven up pct on last ' year harvested 244 s, ha 000 Planting. intentions in south the - east ranged between less nine pct and two pct more than last year ' s 125 000, . ha the In south west - the AGPM said producers to intended plant a area similar last to year ' 671 s, harvested 100, hectares supplies water provided are adequate in the Midi - region Pyrenees after the last two of drought years. Meanwhile, oilseed the plant association breeding, AMSOL said sunflower, France plantings in this are year indicated at between 900 000, and 950, 000 ha against 829, last 000 harvested, year soya plantings while indicated are at 80, 000 ha last against year ' harvested s, 000 48.",0
"COMPOUND JAPANESE FEED OUTPUT FALLS IN JANUARY Japanese compound feed output fell to 06 2. tonnes in mln January 2 from. mln 57 in, December against 2 04. a mln year earlier Agriculture, Ministry statistics show. January sales totalled 2. mln 07 against tonnes. mln 2 59 in December 2 and. mln 04 a year earlier, end while - month were 233 stocks, tonnes against 003 230 764, 241 and 567, . mixes Base for the January feed included compound output corn, and sorghum soybean meal. totalled Corn use 993, 156, tonnes against 1. 20 mln December in 896 and, a 718 year earlier, and its compounding ratio was 48. 1 pct against 46. 6 pct and 43 1. . pct Sorghum totalled use, 013 339 in tonnes January against 459, 067 in December and 412, 743 a year earlier, and compounding its ratio was pct 16. 4 against. 17 8 and pct pct 19. 8, the ministry ' figures s shows. Soybean amounted meal use to 202 546, tonnes against, 253 and 498 213 287, and its was compounding ratio 9. 8 pct against. 9 pct 8 and 10 2. pct.",0
"IRAQ CCC CREDIT GUARANTEES - SWITCHED The Commodity USDA Credit Corporation CCC () has 21 transferred. 0 dlrs mln in previously credit guarantees earmarked for sales of U. S corn. 5 and mln. 0 dlrs for sales oilseeds of to increase coverage available on of U sales S. . poultry meat to Iraq, the S U. Agriculture. Department. said The said department the was action taken at the request of Iraq ' s Organization State for Trade Grains and. The Foodstuffs guarantee line for sales of has corn reduced been from 78 0. mln dlrs to 57. 0 mln and the line for from oilseeds 5. 0 dlrs mln to. zero line The for guarantee sales of poultry has frozen been increased from. 30 0 mln dlrs to 56. mln 0, dlrs USDA said.",0
"AWARDS EC EXPORT FOR 25 LICENCES, 000 TONNES MAIZE - TRADE PARIS. EC AWARDS EXPORT 25 LICENCES FOR, 000 TONNES MAIZE PARIS - TRADE.",0
"MIDWEST CASH GRAIN - COUNTRY SLOW MOVEMENT grain Cash dealers reported slow country of movement corn and across soybeans Midwest the, with corn sales even from - PIK and - activity roll earlier seen this week up drying Some. dealers said the may USDA further adjust the posted county price at the to Gulf take into account barge high freight as rates way a keep to corn sales flowing, but added the current plan probably will be given a weeks few to see if it will work as. hoped Corn soybean and values basis continued to drop on Illinois the and River MidMississippi to due the barge strong freight rates Toledo. Chicago and were elevators finishing the loading corn boats first of the new shipping, season supporting basis spot values at those terminal points. CORN TOLEDO 5 SOYBEANS MAY UND UNC 1 UND MAY UNC CINCINNATI MAY 1 UNC UND 1 OVR 2 MAY UP 12 NEW UND HAVEN UNC MAY UND 2 MAY DN 1 N. E. INDIANA UND MAY 10 UNC 2 OVR MAY DN CHICAGO 1 1 / 2 OVR MAY UNC UND 5 UNC MAY SENECA / 51 2 MAY UND 1 DN 7 UND UNC MAY 61 DAVENPORT / 2UND MAY DN61 2 / 61 / DN11 2UND MAY / 2 CLINTON 5 UND MAY DN 3 CEDAR UA 11 UND DN RAPIDS MAY 13 3 MAY UND 2 DN TOLEDO WHEAT HRW LB 58 35 OVR MAY UP 1 CHICAGO 57 25 LB OVR UNC MAY DP CINCINNATI 10 MAY OVR UNC INDIANA 8 NE DP OVR MAY PIK UNC CERTIFICATES 103 - 104 / PCT - UNC / DN 2 NC - NO COMPARISON UA - UNAVAILABLE UNC - UNCHANGED DP - DELAYED PRICING",0
"U S. . MAY SUGAR POLICY SELF - DESTRUCT CONGRESSMAN, leading U A. S. farm - Congressman state, Huckaby D Jerry, -. La, warned he will next press year legislation for to control production domestic sweeteners of, corn perhaps sweeteners including, if industry fails the voluntarily to halt increases this output year. "" We ' moving toward re direction a where could we - self (destruct the U. . S sugar program ), Rep "". , Huckaby chairman of House the agriculture dealing with subcommittee sugar issues, told Reuters in an interview Huckaby. , who told. U S. sugarbeet growers earlier this year they must halt production increases said, he will deliver the message same to Louisiana growers sugarcane. Friday also said He he will soon talk corn with refiners on the. subject Huckaby said the campaign to urge a halt to sweetener domestic output is increases an effort forestall to further in cuts the quota sugar import, now at one tons short mln. I "" think if we ' re about talking dropping (the) quota half tons another mln lets, say, you ' re getting to the where point the program might not work, "" said he. "" I Ideally, ' like d to things freeze right where we are, said "" Huckaby, advocate leading for growers in sugar A Congress. would freeze mean domestic production sugar at about level the current of 6. mln 5, tons the sweetener share corn of the S U. . market staying at just over pct 50, and. U S imports holding sugar at about 1. mln tons 2, said Huckaby. A decision on whether to seek legislation will not made be 1987 until output are numbers this known late year, he said. "" feel like I if we didn ' t expand production, we could probably hold where we indefinitely are, or at least through the 1985 bill farm without any (changes in the program sugar ), "" Huckaby said. However depends, much on high whether - fructose corn syrup producers to expand continue their of share U the. S. sweetener market from just 50 over, pct Huckaby said He noted. estimates most are that sweeteners corn will capture at most only 10 another pct of the sweetener market in U the S. . he But if said there were an in economic breakthrough the production of new crystalline a corn sweetener which further expanded the sweetener share corn, then U. S sugar. imports might eliminated be U and S. sugar. output reduced severely. said Huckaby he will deliver this to message corn refiner such companies as. A E. Staley Archer Midland and Daniels. soon This "" program is advantageous to corn the users. have They natural some, self legitimate - interest in seeing that the program preserved is, "" Huckaby said. said Huckaby he asked has industry sugar representatives think to about how domestic output could be controlled, through either production allocations, acreage or marketing controls. Huckaby said he also would seeking be from guidance the Justice Department to if determine it legal would be to ask refiners corn to limit production. "" I don ' know t if we will go route this, but if we do there ' s a in question my at mind this point time in; can you do that legally? "" he said. Asked if he would proceed with without production controls support the corn of refiners, said You Huckaby build "" a house fragile if you do it that. way Huckaby "" said he U understands why S. cane. and have beet expanded farmers production, because high sugar means price returns support from are sugar than competing higher such crops as soybeans and grain. But he said for as sugar growers a whole, expansion would not good be policy. Huckaby said he tried has to, stress in his to speeches sugar groups, industry that continue if growers to, expand they may be penalized under retroactively any control production passed legislation next year Huckaby. said is Congress unlikely to any approve in changes the program sugar this despite year a administration proposal to Reagan slash drastically the program. "" administration The proposal is drastic so, that don I ' t think it will up get head a steam of, "". Huckaby said He said even a more proposal moderate reduce to sugar price support is to unlikely be approved. of Instead to seeking the slash domestic program sugar, the Huckaby Reagan said administration file should a with complaint the on General Agreement and Tariffs against Trade European the Community ' s policy sugar. He said EC are policies the major of cause the depressed sugar market world.",0
"DENIES EC RESERVED MAIZE U EXPORTS FOR. S. The agreement between U the. S. the And European Community (EC) special on imports of and maize provides sorghum an chance equal for all non EC - supply countries to the market Spanish, an EC said Commission spokeswoman. She that denied any unpublished clause of the guaranteed agreement the of bulk the maize business export go would to U the. S. As, one official EC told yesterday Reuters. the Under agreement, EC the will import two mln tonnes of and 300 maize, 000 tonnes of sorghum a into year Spain specially at reduced levy rates for next the four years The. Commission has yet to whether decide the maize come will in through purchases direct by Spanish the intervention board or by tender a system.",0
"U. . S EXPORTERS REPORT 150, 000 TONNES CORN CORN UNKNOWN SWITCHED FROM USSR TO FOR 1986 87 / U. S. EXPORTERS REPORT, 150 000 TONNES CORN CORN SWITCHED UNKNOWN FROM USSR TO 1986 FOR / 87",0
"SAYS / DOLE 0 92 SHOULD BE U OPTION CONSIDERED. S. Senate leader Republican Robert Dole said Congress consider should legislation to the apply so - called 0 / option 92 to of major producers commodities told. Dole the National Corn Growers Association that thought he the proposal, supported by Reagan the, administration "" should seriously be "" considered because a to refusal do so could "" into play hands the of those who want mandatory controls "" on placed production However. Dole, did not whether say would he support the / 0 option 92, which would producers offer least at 92 pct of their income payments support regardless of how much they planted. The Republican Senate said leader 0 the / 92 posed two option problems. , First it is viewed, he said, by some as. welfare In addition, debate on the could proposal open up the whole bill farm Dole, said. repeated Dole also his call for an - across the board - enhancement export, program saying subsidy a to offer the Union Soviet could U help improve. S relations. with that country. Dole that said the States has United the made decision to trade with Moscow and that it ' s to important competitive offer prices. The predicted senator Congress have would to this whether decide year require to an of expansion the export program subsidy, which currently targets to benefits recapture lost markets to other suppliers which subsidize Dole. , who last pledged year offer to legislation to a marketing loan require for major crops never but did so, called again for loan the marketing for and wheat. feedgrains The administration Reagan ' s farm policy proposed changes "" are going not anywhere "" this year Dole, , said singling out the proposal to cut target prices pct 10 per year Asked. reporters by after his whether speech he a sensed shift in the Department State towards supporting an enhancement export for initiative the Union Soviet Dole, said he didn ' see t change any. said Dole also it would be a call very close in the whether Senate to open up the farm bill to general debate this. year Dole said he was encouraged by selection the Republican of David Karnes to replace late the Sen. Zorinsky Edward (- D Neb. )",0
"TO RELIEF U S. CORN. / OATS GROWERS SAID LIKELY U S. farmers. who in the have past grown oats for their own use but failed certify to to the government that they done had so probably will be allowed to continue planting that and crop be eligible for program corn, benefits an aide to Agriculture Secretary Richard Lyng said. Currently a, farmer to be eligible for corn program must benefits, restrict plantings his of other crops program to the base acreage for that. crop Several members of Congress from have Iowa that complained farmers who failed certify inadvertantly to that they grown oats had for their own in use the past now are being to halt asked production oats or corn program lose. benefits USDA will likely historic allow to oats farmers plant oats but not extend the exemption to all farmers, Lyng ' s aide said.",0
"TAIWAN TENDER TO, FOR 450 TONNES 000 U. S. CORN Taiwan is scheduled to tonight tender 450 for, to 000, 475 tonnes 000 U. S. , corn export. sources said tender The calls 11 for cargoes for delivery from through April with shipments October FOB early or Pacific Northwest, they said.",0
"U S. CORN. MARKET SKEWED BY SOVIET Recent BUYING purchases of U. S corn. by the Soviet have Union skewed the domestic cash market by the increasing price difference between premium price the at paid the Gulf point and export interior, levels cash grain dealers said Many. dealers expect USDA the will act soon to reduce the cash price premium at the Gulf versus the interior - - which a dealer in, Davenport Iowa, was said pct 20 roughly wider than for normal time this of year at cents 25 a - bushel - by it making for worthwhile farmers to move. grain By ASCS lowering county prices posted corn for, USDA the could encourage to farmers engage in and PIK roll sales, corn certificates where PIK are used to corn stored redeem under the government support price program loan and then. marketed If the acts soon USDA, dealers as many expect, the break movement would Gulf the corn basis. The "" USDA has been the using to Gulf price posted county determine prices, "" said dealer one. "" should It be taking the of average the Gulf and price the price in Kansas City, "" which more would reflect closely the lower prices in interior the Midwest. "" But we don ' t know when they might do it, "" Ohio an, dealer said which created has uncertainty in the. market USDA started The the PIK certificate in program an effort to free up grain surplus that otherwise be would to forfeited the and government off remain the and market storage in Yesterday. USDA, issued a showing report that only slightly more than pct 50 of the 3. 85 billion dlrs PIK in certificates it issued has to (farmers lieu in of payments cash) had to date been for exchanged grain. several billion With worth dlrs of additional certificates PIK scheduled to be issued in the months, coming the USDA would be advised well to the encourage exchange grain for adjusting by the, ASCS cash prices grain said dealers. byproduct A of the buying Soviet has been a sharp rise barge in freight quoted costs for grain carrying from the Midwest to the export terminals cash, dealers said. Freight from areas upper of Mississippi the risen have 50 nearly in pct the past two weeks to over 150 pct of the price original. tariff The winter mild and reopening early of the mid - Mississippi this river spring have also encouraged the trend firmer barge in freight dealers, noted. The higher costs transportation have to served depress interior corn basis levels, squeezing the margins obtained by the elevators feeding the Gulf market export as well as farmer discouraging marketings, they. said "" Gulf The overreacted market to the reports Soviet buying, "" indicate which the booked USSR has over two perhaps and as as much 4. tonnes mln 0 of U S. corn. , one cash Midwest grain said. But trader dealers anticipate that once rumors the, subside rates freight will back settle down because of the overall surplus of on barges the Midwest. river system",0
". u S. CORN, PAYMENTS SORGHUM 50 50 - CASH / CERTS Eligible producers of 1986 crop U. S. corn and sorghum will receive an 600 estimated mln in dlrs - deficiency payments - pct 50 in generic commodity certificates and 50 pct in, cash the. U S. Department Agriculture said. said corn It will producers receive about mln 515 dlrs and sorghum producers about mln 85 dlrs. the Only portion cash of payments the will subject be to the 4. 3 pct reduction in compliance with the Gramm - Rudman control deficit act budget of 1985, it. said Corn and sorghum who requested producers deficiency advance received payments have already about 2. dlrs billion 8 mln and 225 dlrs, respectively, USDA. said Department The said payment deficiency rates of 51. cents 5 bushel per for corn and 49 per cents bushel for sorghum were received by producers requesting advance. payments Deficiency are calculated payments as the difference between target an established and price higher the of the loan basic rate, or national the average price received by farmers during the first five of months marketing the year - - September January - National. weighted market average prices for the five first months of the were season 1. 46 per dlrs for bushel corn and 1. 33 per dlrs for bushel. sorghum corn Eligible producers will be 63 paid per cts, bushel based on the between difference the. 3 03 target price and 2 the 40 dlr. per bushel loan basic rate. Sorghum producers ' deficiency rate payment will be cents per 60 bushel, on based the difference between the 2. 88 per price dlrs bushel target and the 2 28. dlrs per bushel basic rate loan. The deficiency rates payment for commodities both are the permitted maximum by law, the department said. corn Eligible and sorghum producers will another 1986 receive crop deficiency in payment October if the national average market prices received by during farmers the entire marketing year for both are commodities below the basic loan rates, the said department. The payments will be through issued Agricultural local and Stabilization Service Conservation offices, it said.",0
"SYRUP MGE CORN CONTRACT CLEARS FUTURES The HURDLE staff of the Commodity Trading Futures Commission CFTC, , recommended that the regulatory agency approve the Grain Exchange Minneapolis ' s application to trade fructose high corn syrup 55 -, HFCS -, 55 futures contracts. commission The is to expected approve application the at a meeting tomorrow. proposed The contract would provide for delivery the of, 48 000 lbs, plus minus or two pct, of HFCS bulk - 55, a and liquid beverage food produced sweetener through processed corn by starch refiners corn Under. proposed rules, a shipping certificate has a limited life, as it expires days 30 following the last day trading of of the expiring contract month. A premium of charge 14. dlrs per 40 per contract would day be assessed under the proposal.",0
"FRENCH STOCKS ESTIMATED BARLEY WORRYING - The ONIC French size of 1986 / carryover 87 stocks barley, estimated at 1. mln 72 compared tonnes 700 with, 000 in tonnes / 86 1985 is, French Cereals worrying Office (Intervention) Bernard ONIC Director Vieux said He. journalists told these estimates were unchanged at the end of February from the while previous export month forecasts were lowered to 4. 5 mln tonnes from 5. 76 mln in 1985 / 86. called Vieux on the EC Commission to help by awarding larger a of volume export certificates and said if no outlets opened are for French barley a large amount be could put into. intervention A small amount French of already barley has been put intervention into Vieux, said without detailing the. amount The outlook French for maize better is with 87 1986 / to exports non - EC countries now put 700 at, 000 tonnes against 200, 000 tonnes at the of end January and against, 155 in 000 tonnes 1985 /. The 86 higher estimate is due to the EC ' Commission s to decision hold special export for tenders maize, French he said.",0
"EC COMMISSION SET GRAIN DETAIL TO IMPORT The Commission PLAN EC will shortly decide precisely how to arrange the of import maize third country and sorghum into EC the in fulfilment of agreement its with the United States Commission, sources said. Under the accord, reached following U. . S about complaints the impact on agricultural its exports Spanish of EC, membership EC the will import two mln tonnes maize of and, tonnes 300 000 of sorghum a up year to of end. 1990 this All will produce be imported into at Spain special levy likely levels to be below applying those for into imports other EC. countries The said sources it was possible that the Spanish intervention board would be asked to the buy produce directly year this, as it rather was late to other arrangements make. They added that choice the years for future to appears lie between a system of tenders regular and the of setting daily a levy special applicable Spanish imports to. There will initially be no on tax re exports - of maize and sorghum Spain from to other countries EC, although such a could tax imposed be, later sources the. added",0
"TAIWAN 60 BUYS, TONNES 000 U OF. S. The joint MAIZE committee of ' Taiwan s importers maize has contracts awarded to U two. S. to Companies supply two shipments of totalling maize, , 000 60 tonnes, a committee told spokesman Reuters. Continental Co Grain of York New received the first, 30 000 cargo tonne contract, at priced 93. 86. U S. per Dlrs tonne, while of Peavey Minneapolis Co won the shipment second, 30 also, 000 tonnes, at 93 36. dlrs per tonne Both. shipments are c f Taiwan and and set are before March 16, the spokesman. said",0
"PORTUGAL GRAIN AGENCY FROM BARRED IMPORT TENDERS A Portuguese court made has a ruling preliminary that state the buying grain EPAC should agency not be allowed to part public take in import tenders open to importers private grain, traders and officials said Under. the terms of Portugal ' s January to 1986 accession Community the European EC, , a grain import monopoly held by (EPAC Publica Empresa de Abastecimento de Cereais) is being reduced by 20 annually pct until all imports are in liberalised 1990 Private. protested traders year last that was EPAC being permitted to take part tenders in to open them for the 20 first liberalised pct share of the country ' s annual needs import. grain The and oilseed importers ACICO opened association legal proceedings to EPAC participating stop in public the. tenders Miguel of Ascensao ACICO told Reuters that ' Lisbon s court civil, in a ruling preliminary, had EPAC decided should not be to allowed take part in open tenders to private traders. sources Trade said the ruling, immediately though effective, was subject to appeal and would have to be confirmed in further. proceedings member A of the government Cereals Market said that Commission, as result a of court the ' decision s, the would Commission not able be offers to accept EPAC from in a public tender being today held for the import 80 of, 000 tonnes of corn. Ascensao said the ruling court stated that EPAC ' s participation in the violated public tenders the of clauses Portugal ' s EC accession dealing treaty with the dismantling gradual of state the agency ' s monopoly import. also It said the participation of EPAC, which still controls the grain national storage and distribution, network was competition unfair to private traders the Traders. they said believed EC the ' s Executive Commission was unlikely to get involved in the dispute, preferring to leave the case to be as resolved internal Portuguese an. issue They "" (the Commission EC) will be keeping low a, profile "" one trader said. says ACICO it is to ready its take case Brussels to if. necessary",0
"JAPAN FIRM TO PLANS U. SELL S. FARMLAND TO A JAPANESE real Japanese said estate company it will launch a campaign to sell land in. U S. Farming areas to Japanese. rich Nippon Higashi House it said would 2 around offer 200, acres of in land Illinois, California, Florida and Indiana early from April to gauge response. It set up Corp Farm International America of in September Chicago last to the oversee. operation farmers American would continue as tenants working and of part the harvests profits from of, corn rice, soybean and would oranges go to the Japanese as investors rental. Japanese Agriculture told Ministry Reuters officials sales were limited to farmers to keep land in. agricultural use Two "" ago years, I began seek to my own in farmland Japan, said "" Nakamura Isao, president of Nippon Higashi. "" However, sale Japanese of farmland strictly is controlled by government the, so I began look to for the in land the U. S to my make to dream own farm land come true. "" Nakamura hundreds said of companies in exist the U. S. To sell to investors farmland as more and more farmers face difficulties due to the recession in. U S. . Agriculture",0
